	ID	tweet	label
794	ha_train_00795	@user of course. Ai Binta munafuka che😂😂	negative
10703	ha_train_10704	@user 💯,000 k Congrats Allah yay ruko da hannu	positive
13900	ha_train_13901	@user Muna Godiya Bbc Hausa😎	positive
8888	ha_train_08889	@user Nidai dumame yafi rikemin ciki a irin aikina 😂	neutral
9475	ha_train_09476	@user Wai anyiwa mai zani daya sata 😎	neutral
4245	ha_train_04246	@user Ta Allah Ba Taku Ba, Tsinannu Kawai 🖕🖕🖕	negative
7128	ha_train_07129	@user Tohm ina ruwan mu 😠	neutral
3334	ha_train_03335	@user Dan wahala allah ya la.ance ka🙄	negative
3644	ha_train_03645	@user Yan wahala dubawa zaku baku gajiya da tambayar banza wlh🙄	negative
11170	ha_train_11171	@user Allah ya kiyaye mana gandun naira 😆😂🙌	positive
9932	ha_train_09933	@user @user @user Ya naga suna kallon kauna ne 😂 https://t.co/dR0tUpLBFg	positive
4146	ha_train_04147	@user Ai shege ka fasa🤔	negative
7565	ha_train_07566	@user @user Yanzu haka muna sauraron ganin yanayin da #YayaDangwambo zai kasance a police 🚔 Station 🚉 https://t.co/NT74LapOnh	neutral
13997	ha_train_13998	@user Allah Swt Ya bata lpy😭	positive
4445	ha_train_04446	@user @user Waye pman dinta a 50naira da zata shiga mgn siyasa😚 u should better go back and b dancing front of d camera oo politics no b camera oo	negative
12084	ha_train_12085	@user @user Sai mun zo Insha Allah 😋	positive
4717	ha_train_04718	@user Yanzu misali idan ya'yan maradona guda 20 ne to za'a lafta masa ice 20 kenan sannan a babbaka shi🙄🙄🤕	neutral
6530	ha_train_06531	@user 😅😅😅 wai kana samun baki a interview na ne😅😅😅	neutral
6260	ha_train_06261	@user Ai kawai araba mana su shine bayani, idan ba haka ba kawai dai kawai dai 😎 Munsan yar gidan jiya zatabi ta kansu.	neutral
12472	ha_train_12473	@user Allah ya Kara Maya lafiya da sawan kwana Ubangiji ka hadata da miji na gari😍😍	positive
5395	ha_train_05396	@user So, ba maganinta taya ake warkewa knn? 💁	neutral
5269	ha_train_05270	@user 😂😂😂😂😂tabbas kanwar dubarudu	neutral
4454	ha_train_04455	@user Kamasu gargadi su daina kashe mu ✊✊🙅‍♂️ https://t.co/ge3gMbPlY9	negative
11663	ha_train_11664	@user Masha Allahu.... Waya gayamai zai taba dan gatan Allah ya zauna lapiya? Lmaoo😂	positive
9794	ha_train_09795	@user An samu ragon 1.5 a yanki gwarinpa 😎	positive
11733	ha_train_11734	@user Hum allah dai ya kaimu kasa lokaci n'a mlaikin billiyan dari n'a dollars 🇳🇪	positive
10667	ha_train_10668	@user Aslm alaikum A gsky wannan aiki ya sabawa koyarwa ta addinin musulunci domin hakan ba dacewa bane duk da chews mtne suna ganin hakan a matsayin wayewa. Allah ya shiryemu. 😭😭	positive
8323	ha_train_08324	@user @user Masha amma abani dama nayi wani tambaya 🤔🤔	neutral
7428	ha_train_07429	@user Yacire hafsoshin tsaro kawai 🙅	neutral
7035	ha_train_07036	@user 'Yan majalisa muna godia.🙌😩 Ko haka aka tsaya munsan kun San damu mashaya shayi.😂❤ @user @user @user @user I lied?😂	neutral
9863	ha_train_09864	@user Allah ya jikan shi da rahama, ya gafarta mai, ya kuma saa Al-Jannah Firdaus ta zamanto makomar shi. Ameen 🙏🙏	positive
13704	ha_train_13705	@user That's why, kema kika kasance me kyau❤😍🌹	positive
10284	ha_train_10285	@user @user Masha Allah. May blessyour efforts. @user mutumika was about to convincing me fa😂	positive
4140	ha_train_04141	@user Kano tumbin bera 🐀 Koda me kaje sai an Sace.	negative
465	ha_train_00466	@user @user @user Gaskiya mah'mood yaci mutunchin maza a idan mata duba da yanda Sumayya ta fake masa kanta agurin yayan'masu kudi 🏣 Amma daga baya ga irin sakayyar da ya aikata mata ya kasa jure talauchin da yake gugar duwawun'sa yabi diyar manya Amma bakomai Laifin Sumayya ne	negative
6823	ha_train_06824	@user Yarasum ne kawai yake damun su 🤦‍♂️	neutral
137	ha_train_00138	@user Irin yadda kike shan zagi a social media ne. 😂	negative
10718	ha_train_10719	@user 🤣🤣 Yan Doka mutanen mu	positive
7070	ha_train_07071	@user Ko CP_wakili ya kusa finshi suna😂	neutral
12202	ha_train_12203	@user Ya Allah😩😩 Its part of her destiny, Allah ya raba mu da mummunan kadddara Ameen	positive
8520	ha_train_08521	@user Ranar wanka..... baa sanyi sosai 😎	neutral
11450	ha_train_11451	@user Allah ya baka lafiya Mallan 😥😥😥	positive
9378	ha_train_09379	@user Hava😃 wasa ma kenan	neutral
4200	ha_train_04201	@user Abubuwanda Majalisar kasa keson sani gameda Buhari akan matsalar tsaro 👇👇👇👇👇👇👇👇 https://t.co/n2ZBjOTHGg	negative
11912	ha_train_11913	@user Babe gaskiya kinyi kyau, tubarkalla🤣🤣	positive
10587	ha_train_10588	@user kawai nake san gani Allah 😥💔	positive
4391	ha_train_04392	@user Gaskiya mu bama son haka, domin kuwa tana yi muna kallo👀	negative
8964	ha_train_08965	@user Ta kwashesu su tafi mana😒	neutral
12034	ha_train_12035	@user Allah yasa addinin ta yayi tasiri gareta da koma hanyoyin godanar da wakilcin da Allah ya durata A kai 🤲🤲🤲	positive
8603	ha_train_08604	@user @user 1947 lkcn muna samari😅	neutral
7687	ha_train_07688	@user @user Waya Taba mana Baba Falalu 💪🏻💪🏻💪🏻💪🏻	neutral
2080	ha_train_02081	@user Ka nemi Soja an hana kah, kah sace kuma an kama kah... Kasannan nah bukatan gyara 🙄	negative
10404	ha_train_10405	@user Nidai muna zaune lfya da budurwata😂	positive
6853	ha_train_06854	@user when ur real Ali kwakwa😀😀 haw market na. https://t.co/vaOynh2biP	neutral
503	ha_train_00504	@user 😃 😃 😃 😃 😃 Next level kenan kowa yana ji a jikin sa, dama ya ce wa'adin mulkin sa na biyu zai zamo mai tsauri.	negative
12030	ha_train_12031	@user Safe travel ya Mallam 🤣	positive
1866	ha_train_01867	@user Kaji hauka. Lkchn babu sauran me rai se dan siyasa kenan 😳	negative
775	ha_train_00776	@user @user @user Dan Allah jibe shi kamar da gaske 😒	negative
10546	ha_train_10547	@user Allah ya taimaka amma nikam ina 🚶‍♂️🚶‍♂️🚶‍♂️bazeyihu ba	positive
7430	ha_train_07431	@user Eyyyah, ku masu manyan account an cire 550 Qarami dani ta #600 nayi😢 Wai shi stamp duty din meye shi ma tukunna ☹️	neutral
3349	ha_train_03350	@user Haba @user ban sanka da tsokana ba fa, tsokanar ma @user of all people. Haba 😂	negative
12609	ha_train_12610	@user Ash sha, Allah ya kyauta kuma Allah ya karemu daga aikata laifukan sabo #ameen🙏	positive
11496	ha_train_11497	@user Lalle fa 😳 😳 Ashe Lai Mohammed zai gyara tsufan sa.	positive
1436	ha_train_01437	@user Gaskiya wannan Shine mahukace na gaskiya 🚯🚯🚯	negative
7893	ha_train_07894	@user Nima gaskiya inason yin Wuff amma pocket is empty 😁😁	neutral
788	ha_train_00789	@user Dan Allah suzo su dauke mana buhari🤣🤣	negative
8582	ha_train_08583	@user Dashi ake cin nama😂	neutral
3775	ha_train_03776	@user To fa....duk irin ci gaban da aka samu mu kuma wannan koma bayan muka wayi garidashi....Allah abin godiya🤔	negative
13844	ha_train_13845	@user Kowa yakanyi yabo bisa ga wanda ya sani, @user na sani🙌	positive
2806	ha_train_02807	@user Kullum magana daya dei , kuma qarya ne ba nigeria bane kuma ba ghana bane 😕	negative
13424	ha_train_13425	@user Allah ya karyasu da wadanda suka dau nauyinsu.🙏	positive
2829	ha_train_02830	@user Sai Allah yasaka musu mugu kawai😏	negative
13595	ha_train_13596	@user Is this pants 👖 normal in our religion wayyo duniya hijabi a saudia pencil a kasar arna to Allah yasa mu cika da imani 😔 https://t.co/9mmod2Z3EF	positive
10818	ha_train_10819	@user Allah yaji qansa yaimishi rahma👏👏	positive
11172	ha_train_11173	@user Ina tayata murna ta lashe gasar snapchat🤣🤣	positive
1168	ha_train_01169	@user Allah sarki da batta gari da marrasani ciwon Kai sun iske mara wayo sun goga masa bakin jini Allah ya issa🤲🤲🤲	negative
3776	ha_train_03777	@user Hmmmm ai bashi aka zaba a koya manta karfa karfa yai sannan Ina batun dollars 💵 kuma dan anji anyi shiru	negative
11974	ha_train_11975	@user Allah kara lfy yan maza ya bada hakurin dauka yan mata😅	positive
12362	ha_train_12363	@user Allahu AKBAR Allah ya kawo mana dauki daga wonnan annubar da ta addabi dunuyi🙏🙏	positive
10508	ha_train_10509	@user Kowa naganin nasara ga club dinsa😇	positive
6217	ha_train_06218	@user BBC bani da kayan Sallah🥺🥺🥺💔💔	neutral
11549	ha_train_11550	@user Hmmmmm Allah dai yasamudace kawai yataimaki musulunci da musulmi. 🙏🏻	positive
8662	ha_train_08663	@user Yanzu kafara gani idai siyasace😂	neutral
12406	ha_train_12407	@user GYADA MAI SIPILI, ABA'RE AGA BIYU, AMURJE AGA HUDU, AHURE AGA YAR'GUGUWA TA TASHI😂.	positive
5944	ha_train_05945	@user Prof. Ganduje in town. Ya kamata RARARA Yayiwa Prof. Waqa wlh 🤣🤣🤣	neutral
9009	ha_train_09010	@user Hmnn daga baya knan 😂	neutral
11117	ha_train_11118	@user Muma hka muna mugun jii dake😁😁	positive
5010	ha_train_05011	@user Yawwa mlm falalu ina da tambaya nace hjy tatafi kekan alhaji badamasi bazae maida ita ba 🤣	neutral
8026	ha_train_08027	@user Yooo toh wani darene jemage baigani ba 🙄🙄	neutral
4029	ha_train_04030	@user @user kaji bura uba don Allah🙊	negative
12842	ha_train_12843	@user @user @user ALLAH y bada kasuwa Mai albarkah. 👌	positive
6945	ha_train_06946	@user Yin fashin baki akan komai!😁	neutral
3003	ha_train_03004	“@user: Barayin shanu sun kashe mutane 13 a karamar hukumar Jibia, Katsina. #Nigeria”&lt;&gt; 😳😳😳 My LG.	negative
4842	ha_train_04843	@user Wannan ma labarai neh??😂	neutral
11865	ha_train_11866	@user Shinkafa da dadi Allah ba mu kudi mu ci chinkafa Mamar mamar😂😂😂	positive
7821	ha_train_07822	@user 😀😀 Dan kwallo mapi tsada da aka saya akan kudi naira dubu biyar	neutral
13673	ha_train_13674	@user @user Gaskiya maganan shgb daidai ne basaw sun muslinci wamakaru wamakarallah Wallahu kairun makrin?❤️	positive
12252	ha_train_12253	@user @user @user @user Allah ya jikan marigayi 🙏	positive
6543	ha_train_06544	@user Bahaushe yana nufin mutum yana jin dade bana kinan indai yace haka🤏🏽	neutral
3431	ha_train_03432	@user Rashin tdaha ko zarra🙄😏😏😏 mshw	negative
6443	ha_train_06444	@user @user Pls let end Arewa24 # END AREWA 24 # 😂 https://t.co/LqhG5g1RWL	neutral
4711	ha_train_04712	@user 😂😂😂😂😂😂yaukuma India aka koma	neutral
11567	ha_train_11568	@user Ai indae har akwai wani magani na so, to bae wuce hakuri bah👌	positive
8158	ha_train_08159	@user Sukayi kukan me?😂😂😂	neutral
3448	ha_train_03449	@user I hate 😡 u rahama as actress	negative
1128	ha_train_01129	@user Kaji zancen banxa da kinsan da haka kuke bata mana lokaci tir tir tir 😠😠	negative
13548	ha_train_13549	@user Allah kyauta kuma ya kiyaye gaba.... 🙏	positive
5898	ha_train_05899	@user @user kanwar @user ni zan aura duk abinda zai faru ya faru😍😄😄	neutral
3954	ha_train_03955	"@user Awa Allah aciremuna wannan BAYARBA tacikin """"""""""""""""""""""""""""""""DADIN KOWA"""""""""""""""""""""""""""""""" banasonta wallahi gaba daya....zandaina kallon daramar saboda ita yasin 😏"	negative
11159	ha_train_11160	@user Allah maji rokon bayinsa ne ya Allah gamu gareka kai kadai ne gatanmu ya Allah ka kawo mana dauki da gaggawa 🙏🙏	positive
11374	ha_train_11375	@user 👍 suchanza mahangarsu sukoma yada asalin al'adun hausawa abubuwansu zeyi kyau	positive
12642	ha_train_12643	@user Innallaha'azza wa jallah (Lallai Allah mai girma da daukaka) Yu'ubalittaubatal abdhi (Yana amsa tuban bawa) Malam yugaggirr (Matukar baikai gargara bah).. Uban gijin daya haliccemu kenan fah balle muh. Guda manni jini da tsoka kuma masu sabo.. Yakamata mu duba mu yafe mata. 🙏🙏	positive
9179	ha_train_09180	@user Hahaha 😂🤣😂 toh🤔 bangon duniya kuma?	neutral
865	ha_train_00866	@user Mugu dan daura😂😂 aci gaba da gashi baba	negative
10088	ha_train_10089	@user Allah yakawo muna sauki aka sarmu 🙏💯	positive
4991	ha_train_04992	@user Zamu lababa (Barca) muci kofin laliga ba tare da Shan duka Daga wurin ko wace kungiyar kwallon kafa ba. 💪🏼	neutral
6950	ha_train_06951	@user Gawata sabuwa🎵.....shuwagabannin bana sunsake tsarin....🎶💃🏻💃🏻	neutral
1435	ha_train_01436	@user Ina Ruwanku munafukai kawai..Baku San halin da ake ciki a kasar Bane🙄🙄🙄	negative
4366	ha_train_04367	@user Allah yasa dai kar a maimaita mana 2009 Zamanin Marigayi Umaru Musa🤦	negative
9430	ha_train_09431	@user Toh hayar sojoji suke so aje ayi? 😟	neutral
5497	ha_train_05498	@user Kuma dai BBC da rasa aikin yi 🤔😂	neutral
66	ha_train_00067	@user Muna funcin banza 😏	negative
14083	ha_train_14084	@user Wlhy kinfi kyau dakika rufe jikinki gaba daya. Allah yasa kidore da haka.💖💖	positive
13488	ha_train_13489	@user Alhamdulillah Babu Abinda zamuce Sai godiyan Allah mai Girma da daukaka Allah Yakara mana ni'imarsa🙏🙏	positive
1632	ha_train_01633	@user Lazy youth su samu wajan Shan iska mana 🤣😂🤣	negative
4349	ha_train_04350	@user @user Sama ta yiwa yarinya nisa saidai ta daga Kai tai kallo....😂😂😂😂😂😂😂Yarinya gwara ki sauke kan ki kasa ki kalli su Ali Nuhu, Kumurci, Da Kuma ni👈😂😂	negative
6465	ha_train_06466	@user Kuzabeni zanmuku fanfon madara🙄, Bãba haka suka gaya muna plàà... Kai ma... Ke ma...🖕	neutral
9605	ha_train_09606	@user Washa wlh Allah ya halicce ki de tsada and I like dat 💓💗	positive
5106	ha_train_05107	@user Tou mu ina ruwanmu dakai🤔	neutral
7624	ha_train_07625	@user Kuce muma muyi rancen kudi zaa biya uwar mu bashi😅😅	neutral
7577	ha_train_07578	@user @user Hour bakwai daga kano zuwa abuja 🤣	neutral
1239	ha_train_01240	@user 😊😊 Bala Muhammed yaga mutuwa kusa ne shi yasa ya fadi haka	negative
13807	ha_train_13808	@user Allah ya kara miki basira, Allah ya tsareki da sherrin makiya🤲	positive
8801	ha_train_08802	@user Bincike ake kuma bayan an kammala xa'a bude 😎	neutral
2760	ha_train_02761	@user Ji wannan tsowon dallah🤔	negative
7145	ha_train_07146	@user Akwai wadanda za suyi kara'i kenan😂	neutral
6473	ha_train_06474	@user Hausa ba dabo ce 😄👋❤️	neutral
12595	ha_train_12596	@user Inna lillahi wa Inna lillahi raji'u 😭😭😢 😢.. a watan Ramadam din mah baza ku barmu bah @user @user .. ya Allah kashiga tsakanin na gari da mungu 🤲🤲 ya Allah ka isarma ya Allah!! Albarkacin wannan wata na azumi😢🤲	positive
4810	ha_train_04811	@user Dama ba 'yan secondary school kadai ba...😅	neutral
11817	ha_train_11818	@user Wallahi kam muna miss din shi sosai 😈😈😈	positive
257	ha_train_00258	@user Nabi London da Dubai da gudu🙄🙄	negative
11577	ha_train_11578	@user 😂allah dai ya biya baba hkuri kkeyi dasu kenn	positive
13762	ha_train_13763	@user Allah yasa a kauda ita ma gaba daya amen😭😭	positive
8688	ha_train_08689	@user @user Aje awanke hannu asaka takunkumi 🎭 😁	neutral
803	ha_train_00804	@user Wllh Gaskiya dayace Mulkin Nigeria ya gagari Buhari Domin Babu fannin da aka samu ci gaba a Nigeria idan ka dubi matsalar tsaro da matsalar harkokin Yau da kullum, Tsadar Rayuwa Ga Rashin Wutar Lantarki, Ga Matsalar Kidnapping, Ga Matsalar Rashin Aikinyi🤔 Kai Wllh Ya Gazaaa😭😭	negative
5098	ha_train_05099	@user Topah anan ma sai da aka nuna bambamci 🤔🤔	neutral
12714	ha_train_12715	@user Mai dadinci da miya😋	positive
1386	ha_train_01387	@user Talauci da yunwa yayiwa mutane yawa 😢daman kayansu ne kuma suka kwashi abarsu😂bakaji gwamnonin tsit ba jikin takaura yayi la’asar basuda ta cewa ! Gwamnoni dai an fadi Shirim Ba nauyi 😣	negative
154	ha_train_00155	@user A banza ance da karuwa yar iska 💁💁💁	negative
8682	ha_train_08683	@user A FADA MANA INDA YAKE SAIMUN KWATO SHI😆	neutral
5046	ha_train_05047	@user Lallai kam kin iya bada amsa😂😂😂 @user	neutral
8996	ha_train_08997	@user Aa ya bari dai in kana da rabo in kazo ka siyar tunda kai dama kafi kauri a siyar da siyarwa😁😁😁😁😁	neutral
6198	ha_train_06199	@user Anan yafi kauri ai 😂🤣	neutral
727	ha_train_00728	@user Kutmelesi,🙆🏽‍♂️ lallai ma gayen nan wato hakuri ma kake yi dasu, kabarsu suna ta kashe mana yan'uwa Kai babu abinda yadameka Kenan. 🙅🏽‍♂️ Bamatsala ai akwai Allah........	negative
4843	ha_train_04844	@user Mutumin ne wannan ko yar siyasar ce😂	neutral
12012	ha_train_12013	@user Hakan yayi gaskia... So excited👏🏼	positive
564	ha_train_00565	@user @user @user ai ko be barshi ba a 2023 tsufa zai cinmmasss idan tsufa be cinmasss ba akwai karar kwana abubuwa biyun nan koyaki koya so dole su sa yabar mulki..🤓👌	negative
1530	ha_train_01531	@user Kaga yan rainin hankali koh😏	negative
11233	ha_train_11234	@user Gaskiya mahmud bai kamata ya mayar da halaccin da sumayya tayi mashi da haka ba, Amma ita ‘yal banzar ta samu wanda ke sonta tsakani da Allah da yadda shi shys naji dadin abinda mahmud yayi mata, Allah ya basu zaman lafiya shida Laila. Ita kuma Allah ya bata lafiya next episode😂	positive
2625	ha_train_02626	@user Haryanzu banji labarin ance ga wani dan jarida yana dauke da cutar Corona virus ba, 😂 ko meyasa hakan ne oho 😏	negative
2204	ha_train_02205	@user shege ka fasa mu baza mu fasa kai maku hari ba sai munga bayan ku matsiyata dog 🐕🧨💣	negative
4698	ha_train_04699	@user Daman daga Ingilan yake, seya Koma Chan 🤣	neutral
1878	ha_train_01879	@user End time😭💔Sunnan annabi suke son watsarwa	negative
897	ha_train_00898	@user Karyar banza kawai idan da gaskene ina kudin suke kullun burinku kutafi rantowa kasar kudin bashi kuna raba dai'dai da dukiyar kasa 🇳🇬😭	negative
7775	ha_train_07776	@user Kutt 🤔🤔🤔 saboda me? Meyasa baza asaka su A account na masu rabo ba.	neutral
6022	ha_train_06023	@user Zakayiwa Allah bayanin Bata tarbiyyan yaran mutane Ay😕😕😕 #labarina ko??? zaka bada labarinka tsafff kuwa ranan	neutral
12787	ha_train_12788	@user Allah y jikansu da rahama🙏🙏🙏	positive
4358	ha_train_04359	@user Idan har akwai sakaci a tare dashi Allah kayi masa uquba daidai da abinda yayiwa alumar arewa😕😕	negative
4737	ha_train_04738	@user 😟😟bazanyi dariya ba sai na kalli #MatiAZazzau 😭💔	neutral
7372	ha_train_07373	@user @user @user @user 😃😂 taska fa ya shiga hannu	neutral
3688	ha_train_03689	@user Gaskiya kefa baki da kunya saboda hka nace kinyi girman banxa fah shekara sama da 30 amma babu hankali tare dake 😎	negative
672	ha_train_00673	@user Indai Ganduje neh yaci uwarsu iskanci😂😂.	negative
8117	ha_train_08118	@user Nan gaba ma kwanciya kasa zaiyi ba sakko wa ba😂😂😂	neutral
6329	ha_train_06330	@user Sarki inba tsoroba amin sub😂😂😂	neutral
1865	ha_train_01866	@user Yan bayan mu ne kawai marasa amfani😎😎😎😎😎😎😎	negative
493	ha_train_00494	@user Shegiya wai mekikasha kika danyi haiba ne da nasanki kamar tsintsiya kike 😂😂	negative
8856	ha_train_08857	@user Turare zan samu in wanke jikina dashi😂	neutral
7995	ha_train_07996	@user Sai yanzu ka sani kenan 🚶	neutral
1999	ha_train_02000	@user hhh 😂gaskia wannan Cin fuskane baban su abokinane fa	negative
12964	ha_train_12965	@user Allah ya gafarta masa, Allah ya kyautata makwancinsa 🤲🏻	positive
12670	ha_train_12671	@user Alhmdllh Allah y kiyaye gaba Allah y gyaramna ksarmu y wata damu da shuwa gbanni ba gar🤲🙏	positive
12763	ha_train_12764	@user Kai BBC 😂 Kuji Tsoron Allaah!	positive
10343	ha_train_10344	@user Yanzu duk wannan a N9b kacal👌 Anya @user ba a aljihunka za ka cika ba?🤔 Ina addu'ar Allah Ya cigaba da ba ka ikon farantawa al'umma da kudinka, Allah kuma Ya qara baka ikon farantawa Gwaggon Kanawa	positive
3043	ha_train_03044	@user 😂😂😂 uban me zai yi MA shugaban kwadigo?? Kankamban Elrufai zai gagare shi walahi. Nonsense governor!!	negative
10334	ha_train_10335	@user @user Zan ce masa ,Allah ya Kara maka Nisan kwana, ya kare mana Kai , Nigeria 🇳🇬 ta Na kan hanyar gyaruwa.	positive
5470	ha_train_05471	@user Eh bindigar itace dama abun tsoro ba yan bindigar bah 😎😎😎😎	neutral
8458	ha_train_08459	@user Mu 'yan najeriya ba material bane balle a sarrafa mu 😂	neutral
2409	ha_train_02410	@user gaskiya Dae Bai kamata ace Bawa mai Kada Yayi soyayya Da rayya ba Abin baiyi Tsari ba Haba Su raini yarinya Tun Tana karama Kuma Yanzu ace Ya fara sonta🥺🥺🥺	negative
1818	ha_train_01819	@user Kaji maganar banza. Mutum yazo da bindiga, sannan bashida addini ko kadan, ba tausayi ba imani, a ko yaushe ze'iya harbinka sannan kace wae kar'aji tsoronshi 🤔 toh idan ba'aji tsoronshiba ubanwa za'aji tsoro? Kaji hauka.	negative
11119	ha_train_11120	@user Allah ya taimaka naji ddin haka sauran nima dan inason dan wannan ma tamin karama wacce ta fita girma nakeso wlh adu bamun😂🤣😂🤣	positive
8974	ha_train_08975	@user Tunda alert dinta zai shigo duk wata ba🙏	neutral
5338	ha_train_05339	@user To ai sai ta koma can wajen bokan ya sake bata maganin da zata warke daga corona🙄	neutral
2294	ha_train_02295	@user Saboda babu gaskiya tsakaninsu 🤔	negative
2923	ha_train_02924	@user In kura tana magani zawo dayiwa kanta Mana Wannan ZANCAN BANZA NE😠	negative
13657	ha_train_13658	@user Madallah, in kun tilasta mana Dimokuraɗiyya sai tilasta hukumomi su yi adalci 👌🏻	positive
8892	ha_train_08893	@user Da alamu Amurka nason kwafar 'inconclusive', makamancin na kasa Najeriya 😊	neutral
720	ha_train_00721	@user @user Hmm mm..dan Allh ina kyan nata yeke..kunsan Munana sunfi iya shege..lepa 😊😊	negative
4738	ha_train_04739	@user FG kuma ta rufe makaranta🤷‍♂️	neutral
12165	ha_train_12166	@user Hahahahah PDP duka state 9 ce fa akayi announcing,,, gaskiya kunyi saurin kariya, Sama da su Baba ,, Munyimasu warwas..🤣😂🤣	positive
4315	ha_train_04316	@user Allah y Kara uban Mai yasa Basu rababa,😂😂	negative
1432	ha_train_01433	@user Har nima. Ina cewa. Zana zo a bani. Rancen Kudin. Saboda wlh. Ina kar6ar. Kidan Baba Buhari. Kaico. Allah kayi wadaran naka. Ya Lalace. Allah yasa. England tazo ta kar6e mu. Kowa ma. Ya rasa. Indae a mulkin wannan Tsohon ne 😢😢😢	negative
5531	ha_train_05532	@user Haba wannan wane irin waka ne sais kace dae wace ta girma hannun rahama sadau 💃	neutral
3843	ha_train_03844	@user Daman anga watan nan shine ake yimana wasa da hankali 😣😥	negative
12686	ha_train_12687	@user ikon allah Yafi gaban mamaki allah muda kenema allah yabamu masu Albarka dan darajar annabi S,A,W 🤲🤲🤲	positive
7350	ha_train_07351	@user 🙄 ko wanne su tarar 50k ko one mouth a prison	neutral
