	ID	tweet	label
1046	twi_train_01047	tanya tehanna mu bɛyɛ dɛ forkn nka ɔbɛtaa me bo saa aanduuuuruwa	negative
120	twi_train_00121	forget this hypocrite nana toaso kum y3 nyinaa nafa oman nu ko adaka mu god will judge you	negative
1612	twi_train_01613	aden y3de3 yenka ho bi anaa	neutral
237	twi_train_00238	gyimie nkoaa aka mo	negative
669	twi_train_00670	fa wo gyimie ko erh	negative
1243	twi_train_01244	s3 asa h3nko da 💙 💔 chelsea 🤦🏾‍♂️	negative
194	twi_train_00195	buy wig na ti ti fa tari h😎	negative
1100	twi_train_01101	ei elder😞😞 nipa papa bi tes3 me na wos3e me saa nu 😩😩😹	negative
1321	twi_train_01322	everyday mogya 🩸mu 3duro sene nsuo y3 de nsuo agu galon mu asoa wo da 😭😢😃	neutral
2690	twi_train_02691	sika y3 aboa herh aboa sika aboa sika naah	positive
426	twi_train_00427	lol barca dey suffer but juventus dea eii team na asa saa no	negative
65	twi_train_00066	saara nso na wote ɔman nu mu na sɛ wodi ntoro gu ɔman no ho fi a wo yɛ ɔmanbɔ fuɔ	negative
76	twi_train_00077	adwaman ay3 wo sei ram eiiii🤔🤔	negative
3158	twi_train_03159	kɔ tɔ bi erh 😂 anaa some no dey deutschland	positive
2011	twi_train_02012	na de3 y3 yi de3	positive
2069	twi_train_02070	😂 😂 oh menua me nim no oooo	positive
2549	twi_train_02550	asante kotoko🔥🔥🔥🔥🔥🔥wo kum apem again apem be ba	positive
2725	twi_train_02726	woa wo kasa mekyi aa wontumi nka m3nim woy3	positive
400	twi_train_00401	na portfolio maximization fa hajia bintu ho bɛn pls and pls	negative
192	twi_train_00193	obiaa y3 good sterling p3 na wasa	negative
1948	twi_train_01949	me dokono nti na wo twi mako de3 aaa m3y3 ice kenkey	positive
1064	twi_train_01065	wo ne coach no nyinaaa mo maame tw3 na no	negative
1894	twi_train_01895	ebi nom ka banku ebi nom tn banku ebi nom hy3 banku nanso y3n de3 y3b3 di banku daa 🙏🤣🤣🤣	positive
2174	twi_train_02175	ma y3n daa ediban na y3 yen hia de nyinaa hallelujah nyame tease o daa	positive
1407	twi_train_01408	eiiii covid na mooo kyeky3 no s3 gorb3 sei	neutral
2505	twi_train_02506	wode b3 cheati de3 nka masturbation y3	positive
3210	twi_train_03211	3ne mo nn3 no y3 bet nyinaa as3e	positive
3153	twi_train_03154	ei wo ye sampson	positive
780	twi_train_00781	eny3 ne3 ehia nie😹😹😹de3n na wo team agye sorriy😹😹💔	negative
1296	twi_train_01297	ose ne maame twem😭	negative
516	twi_train_00517	barcelona fan nso dierr anka champions league fa woho ben 😂😂	negative
1289	twi_train_01290	3nka me di b3 twa bet	negative
465	twi_train_00466	adwaman nti wo nni ahotɔ 🤣🤣🤣	negative
1823	twi_train_01824	wo to bill aaa na wotw3 di akyere	neutral
241	twi_train_00242	wotweaaa tomorrow koraa wcn ka	negative
2533	twi_train_02534	sika mpo mafe ne ho	positive
259	twi_train_00260	saa na ay3 d3n aahh smh 😒😒😒	negative
963	twi_train_00964	s3 me ne wo na 3b adwaman no o anaaa mabdam	negative
1551	twi_train_01552	sika de3 wo b3gye o nanso wob3 da gee	neutral
3366	twi_train_03367	opanyin wo ho twa wate🙌🏽🙌🏽 top nu y3 guy❤❤nyame nyhira wo	positive
1154	twi_train_01155	salisu deɛ mayi me sumsum afiri ne so nea mopɛ biaaa monyɛ no	negative
1133	twi_train_01134	nkwaseas3m nkoaa na 3kso w wiase ghana paaaa de3 y3nsos saa nkwaseas3m yiso	negative
995	twi_train_00996	fa wo kwasia ko	negative
2977	twi_train_02978	25 dier ad3n ei ibi too much	positive
1858	twi_train_01859	nti good luck noo gye baako kaho	positive
419	twi_train_00420	hmmm me ho kraa adwiri me	negative
800	twi_train_00801	tan hunu nti moni ahot monso monk so na montwa ntor saaaa	negative
2269	twi_train_02270	me aa me no no 😂	positive
1804	twi_train_01805	woboa ooo so noor nam1 do	neutral
2063	twi_train_02064	mbaa wo ghana o i swear	positive
2358	twi_train_02359	fda agye atum anaa 😆	positive
2689	twi_train_02690	masa ya ka aweɛ mfa agenda mba ha i beg	positive
2836	twi_train_02837	sika y3 sika legitimate ansas3 blood	positive
3157	twi_train_03158	oh nana me nie 🤫🤫😊🤲	positive
202	twi_train_00203	theres nothing like clean or dirty money sika biaa yɛ sika hwɛ ɔmo gyimie bi	negative
626	twi_train_00627	haha i shock cuz sam de3 anka azonto na o maths fa wo ho b3n	negative
2178	twi_train_02179	akua afua abena or ama	positive
1991	twi_train_01992	shatta bandle nso b3kum nipa ooo 😂😂😂	positive
1222	twi_train_01223	wubisa question hunu aaa answer hunu na wunya	negative
2163	twi_train_02164	kofi fa mpaebɔ taa makyi na menyɛ yie oo mɛ tɔ wo perfume no bi	positive
672	twi_train_00673	smoking nso y3 gyimie jon 🤣🤣	negative
327	twi_train_00328	u claim theres no money but delegates are receiving 5000 each y3ti sika so na y3 bl3 yasore afri sika noso mu kyiky3 basa basabasa 😂	negative
2843	twi_train_02844	fa nwom si so err na ka me asum as3m d3d33 bi😍❤️ that part dey burst ma mind🤯 mad tuneee🔥	positive
3052	twi_train_03053	bermaaa hw3 abra afcon final ekoso enfa bi da	positive
840	twi_train_00841	akoa yi y3 jwon 🤣🤣🤣🤣🤣🤣🤣🤣	negative
3371	twi_train_03372	eei na info wei firi he	positive
1353	twi_train_01354	ahoɔden ahobraseɛ ne ahantan 247	neutral
1820	twi_train_01821	aden mak di barca ni bi yere anaa 😂😂😂😂😂	neutral
1817	twi_train_01818	na me di3 ma y3 den 🤣	neutral
1220	twi_train_01221	forget elevy n nana addo government na etw3 no y3 kwame dea 😂😂😂	negative
2406	twi_train_02407	3toc nu bi abc papa	positive
2985	twi_train_02986	information w raase yi mu o	positive
1585	twi_train_01586	ayoo nti metwen daben 😂😂😂me sika no ahye aky3 so i was on break	neutral
2703	twi_train_02704	di marzio nso way3 mmer3 ooo king eben nkoraa w update sene wo	positive
1226	twi_train_01227	apuu fb wae im married	negative
134	twi_train_00135	mane aa wo se nkrumah	negative
2260	twi_train_02261	kwaw kese dey tear me passs 😂	positive
1476	twi_train_01477	ow nti kabutey dier nka hon bi anaa 😂😂😂😢	neutral
2326	twi_train_02327	ɛnnɛ yɛ wukuada nti come buy one and get one for free rush to now	positive
2098	twi_train_02099	yo me nsa aka eeeee mail no mate kasa 🥂	positive
2207	twi_train_02208	coach papa deɛ sei aaa ooo	positive
2980	twi_train_02981	3si mo so s3	positive
1406	twi_train_01407	ɔkrɔmfoɔ wia krɔmfoɔ adeɛ a onyame sre	neutral
1662	twi_train_01663	koo bibinii mpɛ ade pa nana addo is fixing the country koo bibinii sɛɛ da	neutral
2480	twi_train_02481	lol chale afe nkc b3to y3n 🙌	positive
3174	twi_train_03175	saa choirmaster adwaman no de3 ma gyae	positive
2987	twi_train_02988	me ly no no😍	positive
2933	twi_train_02934	somebody tell me barima a omfa ne yere akyi na kyr3 s3 onni sika sika na onni ntia😂	positive
3395	twi_train_03396	saa menti wonka koraa	positive
1055	twi_train_01056	opanyin toto eee gyae gyimie no na w3nyini ah	negative
1420	twi_train_01421	eno bi u p3 oooh	neutral
479	twi_train_00480	wanyini na gyae gyimie no	negative
783	twi_train_00784	na real cinema deɛ nka scifi fa ne ho bɛn	negative
658	twi_train_00659	kwasea berma wop3 obi nudes ahw3 wo kote akyia s3 😂	negative
3448	twi_train_03449	aj wo yɛ biah 🥰	positive
2637	twi_train_02638	y3 de sika no ama wo so anka wode ak we jollof rice	positive
737	twi_train_00738	night focus no de3 3y3 ooo nanso adwaman nti chairman ni ahotc on friday nights	negative
2565	twi_train_02566	wo pɛ chacha oo	positive
998	twi_train_00999	asem b3m koraa ni you too talk 33	negative
2507	twi_train_02508	madofo nyinaaa asa anka me ne me nyankopon 😔🙏	positive
506	twi_train_00507	wo brofo kraa su ny3 oh wosu ad3n	negative
2924	twi_train_02925	s3 dede se b3gye arhh 3yaa tie ne din dede nkoaaa 🤭	positive
1787	twi_train_01788	😂😂😂😂😂😂 the nana ɛnyɛ me na me faa yɛ dey kill me	neutral
902	twi_train_00903	k p3 different boy na wei dieerrrrr kai 😂😂😂	negative
2706	twi_train_02707	sika ebi y3 fi daddy lumba 🤣	positive
1583	twi_train_01584	dawu mpo nie na tamale	neutral
936	twi_train_00937	fa wo gyimii k oo where d diss song dey 🙄	negative
2367	twi_train_02368	ɛyɛ ɔmona mmɔdenmɔ nea aka ne nyinaa yɛ 666	positive
2230	twi_train_02231	ɔnyankopɔn apɔmuden mpaemuka kotonimma 9 2022 me ntumi ɛnyare ɛfiri sɛ yesu ama me di yie wa bubu ɔtenfo ndwuma nyenaa na wa ma yɛ kwa ɛno nti medi ɔtanfoɔ no ne na bamfo a ɔwɔ sum mu ɛwɔ honhom kronkron tumi mu ɛne yesu din mu	positive
2615	twi_train_02616	sika nti wu typi fn ahh na ya laiki	positive
328	twi_train_00329	gyae ns3mhunu n fa wo bad luck k 😒😒😒😒	negative
2596	twi_train_02597	wo to bill aaa na wotw3 di akyere	positive
2694	twi_train_02695	maame to wo bo koto h bie so	positive
14	twi_train_00015	wo nyɛ papa wo🤣🤣🤣	negative
1788	twi_train_01789	nonya business moana no 🧢	neutral
3216	twi_train_03217	yakubu adwuma no y3wd3	positive
1208	twi_train_01209	😂😂 but squad fool ooo mo salah = no salad	negative
2698	twi_train_02699	wei nyinaa yɛ ewiase afɛfɛdeɛ 🤣🤣🤣	positive
681	twi_train_00682	nti kotoko nii paaa na wodi nkwaaasem sei 😤	negative
1442	twi_train_01443	wei nso mob3 sei sika wc ho	neutral
2189	twi_train_02190	me nkoaa makoma linda	positive
1487	twi_train_01488	3no nso de3 anka 3fa meho ben 🤧	neutral
1058	twi_train_01059	wei nso monkor ka nkwasiasem	negative
1252	twi_train_01253	oooh oya obi asem aa susuka wai na wo abodwes3 hunhuuun koraaa y3 ka ho asem wei wai 😂😂😂😂😂😂😂	negative
2990	twi_train_02991	asanteni akdaa aa ayigbe ni na wono🤭 🔥🔥🔥	positive
2061	twi_train_02062	edison gyai huro no na ehuro bi ma nipa anibre	positive
132	twi_train_00133	ɛnnyɛ deɛ ehia ni	negative
2982	twi_train_02983	nice nice wa y3 ne nyinaa 🎉🎉	positive
1560	twi_train_01561	ah ka na ka biom	neutral
2850	twi_train_02851	mes3 yesu ma wo😒	positive
1403	twi_train_01404	b3 tu wani na 3fre hc	neutral
2065	twi_train_02066	soma me na mekc😇🙏 humble servant	positive
1128	twi_train_01129	what prez said has come to pass y3 te sika so nanso 3kom de y3n	negative
3311	twi_train_03312	yɛ obi deɛ yie na wo deɛ ayɛ yie	positive
1736	twi_train_01737	eii believe me s3 sen 😂	neutral
3061	twi_train_03062	meda nakoma so what a bed	positive
384	twi_train_00385	raphinha na ne ho aba dwa saa no	negative
308	twi_train_00309	afei koraa deɛ atra me	negative
1490	twi_train_01491	s3 anka wop3 as3m aka 3y3 vangelist na abor wo mmum	neutral
724	twi_train_00725	10 mpo na hes a fraud 😂😂	negative
2567	twi_train_02568	nti sisiaa aunty deloris y3nfa respect 3mb3 t delay mackerel and spaghetti anaa	positive
2385	twi_train_02386	one minute biaa na oooh nam mu	positive
2168	twi_train_02169	obi nnim wo a fr3 wo akoa bi	positive
347	twi_train_00348	nti na information minister wonso wo wc ha no 🙌🤣	negative
2970	twi_train_02971	oh mmaa nyinaa boyfriend	positive
2412	twi_train_02413	etuo no ato🔥🔥🔥🔥 franck mbella etuoga 😍	positive
2888	twi_train_02889	ahoufe nku ne adwen nso nku 🤣🤣🤣🤣🤣	positive
2594	twi_train_02595	kristo mogya kasa ma yen	positive
1163	twi_train_01164	arrhn ei mo na mobl3 o	negative
2952	twi_train_02953	ɔpɛnimma 16 2021 ɔnyankopɔn apɔmuden mpaemuka ɔnyankopɔn mu anigyie ne ma hoɔden me wo ɔnyankopɔn nkwa wo me mu ɛnti ma pomuden yɛ pɛ me wo ahoɔden mmapa me nya ahoɔden foforɔ da bia ɛfi sɛ me nipadua yi yɛ ɔnyankopɔn honhom kronkron no asɔre den a yeyi nka awurade daa	positive
793	twi_train_00794	wo sika b wo dam wo	negative
3354	twi_train_03355	amen me hemaaaaaaaaa baaakope 😃😃	positive
1842	twi_train_01843	aaawwww sika p3 nna fom 😂😂😂😂😂	positive
2873	twi_train_02874	krataa sem ñti im jumping to chelseas goals 😁😁	positive
1182	twi_train_01183	ahumobro nti de biara ɔman no nkɔsuo bɛka akyiri 🤦🏾‍♂️	negative
2249	twi_train_02250	im off to chill koraay3 b3 wu nti y3 nda	positive
1871	twi_train_01872	adea me mp3 aa ne obaa aa ɔkastuffs	positive
1306	twi_train_01307	me hia mu mpo ma dawgi wo dada	negative
2140	twi_train_02141	tumi bi a edi me diɛ sie bia no gyae me na kɔ men dwene obia ho me de me ti bɛgye frɛ me bosiako~ 💿	positive
1127	twi_train_01128	ma me sika na gyae dede no	negative
572	twi_train_00573	chale wode3 tena akyir3 ho na to nt3 na kasa kasa hunu god no go shame us	negative
3307	twi_train_03308	bam case close asɛm no asa ɛyɛ ɔdɔ nkoaaa♥️♥️♥️♥️	positive
1720	twi_train_01721	ah so no erica	neutral
2716	twi_train_02717	you spitting facts bro yɛntete sika wɔ dua so sika yɛ mogya	positive
1016	twi_train_01017	aboa wonsa sɛ abaa	negative
1883	twi_train_01884	ei chelsea na mendy w he	positive
1439	twi_train_01440	ne ho koraaa yɛ me mmɔbɔ	neutral
2198	twi_train_02199	akoa no anya appor	positive
3373	twi_train_03374	happy blessed 🎂 🥳 🎉 to our own baffuor owireduamoh afehyia pa onyame nhyira wo pii 🙏🙏🙏	positive
2111	twi_train_02112	fun fact kotoko firi mu a na ayɛ deɛn na black stars firi mu nso a na ayɛ deɛn	positive
586	twi_train_00587	me lydia akua nana serwaah senti acquah 3nka mabodam	negative
3121	twi_train_03122	b33ma cy3 ashawo 3nfa bi da😂😂😂	positive
2025	twi_train_02026	anocshie 🔥🔥 your crush anaa 😂😂	positive
2471	twi_train_02472	meekasa yi matɔ waakye nso ooo 😂😂😂	positive
2460	twi_train_02461	3ny3 hwee y3nk saa wai	positive
446	twi_train_00447	naa herh my head dey pain me fokn	negative
891	twi_train_00892	wei yɛ dɛ bɔ africa animguaseɛ akwaaba	negative
3159	twi_train_03160	microeconomics ne macroeconomics nsemsem	positive
620	twi_train_00621	dog eye e be shit dem chop that be why dem dey fool so nu efia tenge dey dey blow nyaaaa sey nobody for go the demo anka yagyimi ama no anaaa o feeli s3 y3ny3 agyimifuor na egu jubilee house h a won rewia ghana sika no nyinaaa anaaa s3bi o 😂	negative
944	twi_train_00945	eii senior bne b3n	negative
3025	twi_train_03026	agenda fa ma wo sei deɛ wo nfa nkye kraaa	positive
2572	twi_train_02573	wo twa ti s3 wanzam blade nu	positive
3260	twi_train_03261	eb3fa try na hw3	positive
2978	twi_train_02979	obi dropi ah na ma dropi lol	positive
3315	twi_train_03316	😂😂😂😂 so it is now koku ayidoho institute wabr3 oooo wo saa papa wie	positive
298	twi_train_00299	if this proverb was human adwene bne ba nipa ti mu a na ne nyansa so ate nka is	negative
1384	twi_train_01385	this life ankasa ebi takashi 83 den small luck dabi dabi ebe ye yie saa na wat gutter mu	neutral
2966	twi_train_02967	afei wo nan naa 🤣🤣🤣	positive
2631	twi_train_02632	medaasekobby wo nim nyansa oooo herh	positive
1953	twi_train_01954	meho wo sei arh na ma b jack🤍🤍🤍🥰	positive
2757	twi_train_02758	abrantie mabre oomenya nka madanso me hu sika na me vim no aba🖤 big ups🤞	positive
690	twi_train_00691	italy nono strikers nyinaa twe twa aboooowa ɛnnɛ mobɛte 😜😜😜	negative
2382	twi_train_02383	ebi so wey onyankopon manifest	positive
759	twi_train_00760	wo ti awu s3 sekan aa awre nkana wo	negative
1125	twi_train_01126	bad bitch dieeer anka glasses fa wo ho ben	negative
2766	twi_train_02767	so in other words sika ye sika legitimate anaa s3 blood	positive
1550	twi_train_01551	enti barima wo si so paa obaa aka kyer3 wo s3 feeli wo da 🌚😂😂	neutral
61	twi_train_00062	kwaku frimpong de asem aba ewie	negative
1920	twi_train_01921	matɔ me ɛya wo number	positive
1932	twi_train_01933	baby gye me boso	positive
2935	twi_train_02936	🎶 ogya e ogya sunsum kronkron mu ogya ogya e ogya sunsum kronkron mu ogya bɛ yɛ wadwuma bɛ yɛ wadwuma makoma mu ogya e onyame gya 🎶	positive
1798	twi_train_01799	dear my mp samuel atta mills atabaadze junction kɔ si keburano ɛkɔno nyɛ nkoraa ntsie hwɛ na yɛ eyi yɛ wo first warningand my mce appiah koran	neutral
152	twi_train_00153	makɔbre me moja ani atua me billslight no nso gyina so s3 kurasini ne heels	negative
48	twi_train_00049	mtcheww sei na nnwom te3	negative
403	twi_train_00404	propaganda nti nipa ni ahutɔ brofu nu nyɛ mi dɛ	negative
3407	twi_train_03408	azui kae ny3 ma	positive
1743	twi_train_01744	baabi aa de nenam 😂😂😂😂😂	neutral
457	twi_train_00458	eiiiii adwen bne nkoaaa	negative
1412	twi_train_01413	boys kasa nso dabiaa mote casa	neutral
81	twi_train_00082	aane oo nana 😂😂 yabr3 ne cedi no	negative
1146	twi_train_01147	sacck me sack me me kraa me peh kwan apui	negative
103	twi_train_00104	3y3 twaso wae fa me si ha yi ara	negative
1118	twi_train_01119	adɛn wone mai no wɔ personal issues anaa beef no asɛ tinapa eiii kwabena sarfo kantanka de asɛm bɛba oo	negative
1665	twi_train_01666	eii anaa my eye noh gud 😂	neutral
1179	twi_train_01180	oh fior kor na wabon	negative
1408	twi_train_01409	kwabena ya ky3 wo oo	neutral
2075	twi_train_02076	awwww best new artist paaa deɛ nka gyakie ooo nso me ne hwan	positive
721	twi_train_00722	nti na wo phone asɛe no 🤣🤣🤣	negative
1339	twi_train_01340	ah na messi erh	neutral
2558	twi_train_02559	masa wu bɛyɛ steady wɔ hɔ	positive
3002	twi_train_03003	eii at wo line so de3😁	positive
864	twi_train_00865	naa ter stegen too shaa eii	negative
394	twi_train_00395	gyama bella yi cyale😏	negative
2955	twi_train_02956	wo kum apem a apem beba🔥🔥🔥 welldone warriors	positive
2574	twi_train_02575	my king oyoko piesie krobea asante kotoko hene otumfo wo nkwa so daa	positive
1501	twi_train_01502	y3nka kayer3 wo ay3 s3 obaa wnim aduane noa no 3nye d3 nso na wgye hon 😏	neutral
3345	twi_train_03346	mesrew capo rap mu el chapo die me ba beye no nti menua charlie hye wo sapo mu nsuo yese ye hwihwe me wo interpol 🦅🦅🦅🦅	positive
1402	twi_train_01403	wo p3 s33 wo di me sika anaaaaaa	neutral
852	twi_train_00853	sɛ e one deɛ sasabonsam gya mu dileeccttt😱😱	negative
1699	twi_train_01700	saa okodie ft obrafour gtgtgtgtgtgt manifest discography	neutral
2742	twi_train_02743	awurade ne me hwɛfo hwee renhia me ɔma meda wura frɔmfrɔm adidibea ogya me kɔ nsu a ɛho dwo ho odwudwo me kra ɔde me fa akwantrenee so ne din nti sɛ menam owu sum kabii mu mpo a minsuro awurade efisɛ wo ne me na ɛwɔ hɔ wabaa ne wo poma na ɛkyerɛ me kwan	positive
3328	twi_train_03329	taadi to wiase wo youtube 🇬🇭🌍🚀🚀🚀🚀🚀🚀	positive
2005	twi_train_02006	annie or akua saucy anaa	positive
432	twi_train_00433	name like joe wise dierr anka gyimie fa wo hu bɛn i	negative
434	twi_train_00435	so norr we go do akyemmafia	negative
3471	twi_train_03472	onyame mmer3 ne mmer3 pa frimpong	positive
1095	twi_train_01096	eiiii so u everyday is no bra day whu wo nufu yi nso na asi be ti ase saa no	negative
363	twi_train_00364	omar sterling en rap saf we dey understand na obibinii apuu 😂	negative
1633	twi_train_01634	charlie u kraa why hoh noise saa	neutral
2159	twi_train_02160	fine girl wose ne din de agyeiwaaaaaaaaaaaaa	positive
3221	twi_train_03222	ebeii u de do plenty oo lol	positive
3241	twi_train_03242	am waiting 4 stephanie ne brofo akese3	positive
2828	twi_train_02829	wotan me na menwu na me san flexi gu wo so	positive
2731	twi_train_02732	advice wei nyinaa ka ho na y3 tua elevy o	positive
2380	twi_train_02381	😂😂😂😂😂 wo b3 te kwa	positive
988	twi_train_00989	gyaigyiim33 saa na wo dia wuu	negative
2193	twi_train_02194	wei de3 abidjan blue o	positive
2519	twi_train_02520	ebi eedi odo no na ebi nso eedi dokono	positive
2834	twi_train_02835	nipa na etwa sika nanso nyankopon na ets3	positive
1024	twi_train_01025	wo papa 3tw3 papa ben na cdii y3 aa wawo wo no😂	negative
842	twi_train_00843	wo maame tw3 sef u listen	negative
2627	twi_train_02628	sika y3 sika legitimate ansas3 blood	positive
1738	twi_train_01739	😭😭😭😭😂😂😂 eiii koo i too join de qeue	neutral
3222	twi_train_03223	academy deɛ sɛ saa o	positive
790	twi_train_00791	nyame ntua mo ka paaaa	negative
425	twi_train_00426	nyame b3 tua wo ka piii	negative
1541	twi_train_01542	me nhunu nea me nka mpo 😂😂	neutral
265	twi_train_00266	masa nti this be the song tswww noise pollution nkoaaa 😂😂	negative
2073	twi_train_02074	wo tems wo y3 me taste paa nso me nni sika	positive
1552	twi_train_01553	nti y3nka ho bi anaa☹️	neutral
3466	twi_train_03467	3y3 oo uncle mafia wo so er	positive
499	twi_train_00500	wuni sika nso wup3 tw3 mona mubl3 🤣	negative
3443	twi_train_03444	me suro s3 m3yi d yewu ama	positive
2133	twi_train_02134	nyame ka me ho na sɛ me deɛ nyɛ me fault	positive
1086	twi_train_01087	professor professor saa na gyimi3 nkoaaa bomboklat💣💣😈😈😎😎	negative
2532	twi_train_02533	woa renti ooooonti b3tua saaa tax no	positive
2082	twi_train_02083	nyame na agye mo 3ny3 saa enka agenda paaaa 😂	positive
1945	twi_train_01946	fb baako oh baako twitter baako whatsapp page bia mu nso baako b3 w mu ne good guy nso dey ne crush ne sugar daddy bi nso dey 1 tight corner	positive
1492	twi_train_01493	yesu ayie korea yan y3 na sasa bonsam jams 😂😂	neutral
